#  MCS        H  M-mean   M-sdt Γθ-mean  Γθ-std δθ-mean  δθ-std
     0   1.0000  0.9225  0.0014  0.3030  0.0021  0.9662  0.0126
   100   0.9999  0.9225  0.0014  0.3031  0.0024  0.9646  0.0124
   201   0.9995  0.9225  0.0014  0.3027  0.0020  0.9676  0.0101
   301   0.9989  0.9225  0.0012  0.3031  0.0021  0.9661  0.0111
   402   0.9980  0.9222  0.0014  0.3031  0.0023  0.9668  0.0126
   502   0.9969  0.9222  0.0015  0.3030  0.0024  0.9666  0.0116
   603   0.9955  0.9221  0.0013  0.3031  0.0024  0.9675  0.0111
   703   0.9939  0.9218  0.0014  0.3029  0.0021  0.9669  0.0118
   804   0.9920  0.9217  0.0015  0.3031  0.0021  0.9683  0.0112
   904   0.9899  0.9215  0.0014  0.3029  0.0021  0.9689  0.0125
  1005   0.9876  0.9212  0.0015  0.3034  0.0021  0.9687  0.0119
  1105   0.9850  0.9210  0.0015  0.3028  0.0020  0.9703  0.0112
  1206   0.9821  0.9206  0.0014  0.3031  0.0022  0.9708  0.0106
  1306   0.9790  0.9204  0.0013  0.3033  0.0025  0.9707  0.0121
  1407   0.9757  0.9198  0.0016  0.3027  0.0024  0.9733  0.0124
  1507   0.9721  0.9195  0.0015  0.3030  0.0020  0.9734  0.0120
  1608   0.9683  0.9192  0.0016  0.3030  0.0020  0.9752  0.0124
  1708   0.9642  0.9187  0.0013  0.3031  0.0026  0.9750  0.0126
  1809   0.9599  0.9182  0.0014  0.3031  0.0020  0.9780  0.0117
  1909   0.9554  0.9176  0.0015  0.3029  0.0022  0.9799  0.0119
  2010   0.9506  0.9171  0.0015  0.3029  0.0021  0.9824  0.0110
  2110   0.9455  0.9166  0.0015  0.3031  0.0021  0.9834  0.0120
  2211   0.9403  0.9157  0.0014  0.3026  0.0022  0.9861  0.0110
  2311   0.9348  0.9153  0.0016  0.3034  0.0021  0.9854  0.0125
  2412   0.9291  0.9146  0.0013  0.3031  0.0024  0.9867  0.0123
  2512   0.9231  0.9137  0.0015  0.3027  0.0022  0.9909  0.0132
  2613   0.9169  0.9133  0.0017  0.3024  0.0019  0.9930  0.0106
  2713   0.9105  0.9122  0.0016  0.3030  0.0022  0.9931  0.0116
