#  MCS        H  M-mean   M-sdt Γθ-mean  Γθ-std δθ-mean  δθ-std
     0   1.0000  0.8627  0.0025  0.5032  0.0028  0.9585  0.0112
   100   0.9999  0.8628  0.0020  0.5036  0.0027  0.9562  0.0109
   201   0.9995  0.8625  0.0022  0.5035  0.0023  0.9576  0.0108
   301   0.9989  0.8625  0.0025  0.5037  0.0026  0.9574  0.0117
   402   0.9980  0.8623  0.0025  0.5037  0.0025  0.9566  0.0103
   502   0.9969  0.8623  0.0024  0.5036  0.0026  0.9576  0.0103
   603   0.9955  0.8623  0.0022  0.5039  0.0026  0.9582  0.0104
   703   0.9939  0.8617  0.0022  0.5033  0.0026  0.9595  0.0111
   804   0.9920  0.8616  0.0024  0.5034  0.0025  0.9600  0.0109
   904   0.9899  0.8613  0.0024  0.5039  0.0023  0.9596  0.0105
  1005   0.9876  0.8609  0.0022  0.5037  0.0027  0.9609  0.0121
  1105   0.9850  0.8607  0.0022  0.5037  0.0026  0.9637  0.0121
  1206   0.9821  0.8603  0.0022  0.5034  0.0022  0.9638  0.0102
  1306   0.9790  0.8600  0.0023  0.5037  0.0023  0.9649  0.0095
  1407   0.9757  0.8591  0.0023  0.5037  0.0023  0.9661  0.0108
  1507   0.9721  0.8591  0.0024  0.5037  0.0023  0.9681  0.0103
  1608   0.9683  0.8583  0.0026  0.5034  0.0026  0.9698  0.0118
  1708   0.9642  0.8576  0.0024  0.5031  0.0026  0.9716  0.0106
  1809   0.9599  0.8570  0.0023  0.5039  0.0025  0.9719  0.0106
  1909   0.9554  0.8564  0.0026  0.5037  0.0023  0.9739  0.0119
  2010   0.9506  0.8557  0.0023  0.5036  0.0024  0.9755  0.0110
  2110   0.9455  0.8551  0.0022  0.5033  0.0021  0.9785  0.0104
  2211   0.9403  0.8542  0.0024  0.5034  0.0023  0.9806  0.0100
  2311   0.9348  0.8537  0.0024  0.5038  0.0024  0.9816  0.0102
  2412   0.9291  0.8526  0.0027  0.5036  0.0023  0.9835  0.0098
  2512   0.9231  0.8517  0.0026  0.5035  0.0022  0.9870  0.0106
  2613   0.9169  0.8507  0.0028  0.5032  0.0021  0.9899  0.0109
  2713   0.9105  0.8499  0.0025  0.5036  0.0027  0.9912  0.0129
  2814   0.9039  0.8488  0.0024  0.5037  0.0026  0.9927  0.0106
  2914   0.8970  0.8475  0.0025  0.5036  0.0024  0.9967  0.0112
  3015   0.8899  0.8462  0.0025  0.5035  0.0023  0.9995  0.0121
  3115   0.8826  0.8455  0.0028  0.5034  0.0024  1.0033  0.0108
  3216   0.8751  0.8440  0.0027  0.5040  0.0023  1.0050  0.0117
  3316   0.8673  0.8425  0.0024  0.5037  0.0024  1.0084  0.0124
  3417   0.8594  0.8412  0.0028  0.5035  0.0023  1.0141  0.0124
  3517   0.8512  0.8401  0.0027  0.5035  0.0024  1.0166  0.0122
  3618   0.8428  0.8384  0.0028  0.5037  0.0026  1.0191  0.0128
  3718   0.8342  0.8367  0.0027  0.5036  0.0022  1.0230  0.0119
  3819   0.8254  0.8353  0.0028  0.5035  0.0024  1.0277  0.0114
  3919   0.8164  0.8333  0.0032  0.5038  0.0023  1.0296  0.0108
  4020   0.8072  0.8317  0.0026  0.5032  0.0026  1.0366  0.0119
  4120   0.7977  0.8301  0.0029  0.5036  0.0021  1.0382  0.0111
  4221   0.7881  0.8281  0.0029  0.5040  0.0024  1.0416  0.0123
  4321   0.7783  0.8260  0.0028  0.5037  0.0024  1.0480  0.0110
  4422   0.7683  0.8246  0.0031  0.5035  0.0027  1.0501  0.0106
  4522   0.7581  0.8220  0.0033  0.5033  0.0025  1.0591  0.0144
  4623   0.7477  0.8200  0.0034  0.5034  0.0026  1.0620  0.0132
  4723   0.7371  0.8177  0.0031  0.5036  0.0023  1.0668  0.0128
  4824   0.7264  0.8147  0.0033  0.5035  0.0023  1.0712  0.0121
  4924   0.7154  0.8123  0.0036  0.5037  0.0023  1.0765  0.0124
  5025   0.7043  0.8096  0.0033  0.5037  0.0024  1.0811  0.0136
  5125   0.6930  0.8070  0.0035  0.5034  0.0028  1.0884  0.0140
  5226   0.6815  0.8042  0.0038  0.5037  0.0026  1.0935  0.0129
  5326   0.6699  0.8011  0.0034  0.5035  0.0024  1.1010  0.0122
  5427   0.6581  0.7978  0.0037  0.5034  0.0023  1.1070  0.0125
  5527   0.6461  0.7948  0.0035  0.5034  0.0023  1.1121  0.0133
  5628   0.6340  0.7914  0.0034  0.5037  0.0027  1.1198  0.0141
  5728   0.6217  0.7880  0.0043  0.5033  0.0023  1.1268  0.0137
  5829   0.6093  0.7845  0.0040  0.5033  0.0024  1.1324  0.0131
  5929   0.5967  0.7803  0.0039  0.5043  0.0024  1.1369  0.0115
  6030   0.5839  0.7767  0.0041  0.5034  0.0023  1.1474  0.0134
  6130   0.5711  0.7722  0.0044  0.5032  0.0023  1.1558  0.0135
  6231   0.5580  0.7679  0.0045  0.5036  0.0022  1.1637  0.0133
  6331   0.5449  0.7629  0.0042  0.5037  0.0025  1.1705  0.0148
  6432   0.5316  0.7582  0.0045  0.5035  0.0023  1.1771  0.0145
  6532   0.5181  0.7528  0.0049  0.5034  0.0027  1.1880  0.0164
  6633   0.5046  0.7476  0.0052  0.5033  0.0025  1.1973  0.0142
  6733   0.4909  0.7416  0.0055  0.5036  0.0021  1.2044  0.0160
  6834   0.4770  0.7354  0.0050  0.5037  0.0020  1.2153  0.0149
