#  MCS        H  M-mean   M-sdt Γθ-mean  Γθ-std δθ-mean  δθ-std
     0   1.0000  0.3676  0.0106  0.9003  0.0023  0.6667  0.0183
   100   0.9999  0.3670  0.0122  0.9007  0.0025  0.6638  0.0178
   201   0.9995  0.3665  0.0094  0.9002  0.0022  0.6679  0.0195
   301   0.9989  0.3664  0.0115  0.9004  0.0023  0.6656  0.0187
   402   0.9980  0.3667  0.0104  0.9001  0.0021  0.6694  0.0171
   502   0.9969  0.3655  0.0107  0.9006  0.0020  0.6669  0.0188
   603   0.9955  0.3638  0.0115  0.9004  0.0022  0.6677  0.0187
   703   0.9939  0.3658  0.0117  0.9003  0.0024  0.6699  0.0180
   804   0.9920  0.3658  0.0103  0.9005  0.0020  0.6703  0.0181
   904   0.9899  0.3627  0.0111  0.9009  0.0022  0.6693  0.0188
  1005   0.9876  0.3650  0.0114  0.9003  0.0021  0.6731  0.0169
  1105   0.9850  0.3622  0.0117  0.9009  0.0020  0.6718  0.0174
  1206   0.9821  0.3595  0.0097  0.9004  0.0021  0.6783  0.0178
  1306   0.9790  0.3608  0.0108  0.9004  0.0022  0.6761  0.0182
  1407   0.9757  0.3616  0.0117  0.9003  0.0021  0.6795  0.0186
  1507   0.9721  0.3577  0.0110  0.9006  0.0021  0.6836  0.0186
  1608   0.9683  0.3569  0.0105  0.9007  0.0022  0.6829  0.0191
  1708   0.9642  0.3562  0.0101  0.9006  0.0023  0.6865  0.0201
  1809   0.9599  0.3543  0.0100  0.9007  0.0021  0.6865  0.0187
  1909   0.9554  0.3535  0.0109  0.8998  0.0024  0.6963  0.0200
  2010   0.9506  0.3528  0.0097  0.9003  0.0021  0.6970  0.0178
  2110   0.9455  0.3504  0.0111  0.9004  0.0025  0.6998  0.0215
  2211   0.9403  0.3487  0.0106  0.9002  0.0022  0.7040  0.0192
  2311   0.9348  0.3457  0.0101  0.9001  0.0027  0.7068  0.0229
  2412   0.9291  0.3443  0.0101  0.9003  0.0023  0.7075  0.0185
  2512   0.9231  0.3421  0.0105  0.9007  0.0022  0.7107  0.0194
  2613   0.9169  0.3393  0.0106  0.9002  0.0024  0.7182  0.0210
  2713   0.9105  0.3382  0.0107  0.9008  0.0022  0.7213  0.0193
  2814   0.9039  0.3368  0.0102  0.9003  0.0020  0.7260  0.0190
  2914   0.8970  0.3364  0.0091  0.9002  0.0022  0.7313  0.0217
  3015   0.8899  0.3304  0.0099  0.9003  0.0020  0.7359  0.0194
  3115   0.8826  0.3301  0.0101  0.9002  0.0019  0.7417  0.0182
  3216   0.8751  0.3274  0.0089  0.9004  0.0023  0.7453  0.0204
  3316   0.8673  0.3249  0.0103  0.9003  0.0022  0.7513  0.0220
  3417   0.8594  0.3220  0.0102  0.9007  0.0021  0.7547  0.0191
  3517   0.8512  0.3174  0.0108  0.9007  0.0024  0.7633  0.0218
  3618   0.8428  0.3167  0.0095  0.9002  0.0020  0.7716  0.0202
  3718   0.8342  0.3123  0.0097  0.9002  0.0023  0.7795  0.0221
  3819   0.8254  0.3093  0.0096  0.9006  0.0024  0.7834  0.0201
  3919   0.8164  0.3080  0.0094  0.9006  0.0020  0.7903  0.0189
  4020   0.8072  0.3050  0.0089  0.9002  0.0023  0.8011  0.0230
  4120   0.7977  0.3011  0.0087  0.9005  0.0025  0.8055  0.0253
  4221   0.7881  0.2980  0.0097  0.9004  0.0021  0.8182  0.0210
  4321   0.7783  0.2968  0.0095  0.9002  0.0023  0.8252  0.0219
  4422   0.7683  0.2919  0.0100  0.9005  0.0022  0.8314  0.0228
  4522   0.7581  0.2879  0.0097  0.9005  0.0020  0.8428  0.0222
  4623   0.7477  0.2836  0.0106  0.9004  0.0025  0.8540  0.0260
  4723   0.7371  0.2806  0.0105  0.9001  0.0022  0.8644  0.0228
  4824   0.7264  0.2779  0.0099  0.9005  0.0020  0.8737  0.0234
  4924   0.7154  0.2731  0.0095  0.9001  0.0025  0.8858  0.0285
  5025   0.7043  0.2696  0.0093  0.9008  0.0023  0.8923  0.0250
  5125   0.6930  0.2666  0.0084  0.9002  0.0023  0.9114  0.0270
  5226   0.6815  0.2613  0.0093  0.9002  0.0022  0.9253  0.0263
  5326   0.6699  0.2594  0.0096  0.9007  0.0024  0.9305  0.0295
  5427   0.6581  0.2533  0.0089  0.9004  0.0021  0.9495  0.0269
  5527   0.6461  0.2495  0.0085  0.9002  0.0023  0.9658  0.0255
  5628   0.6340  0.2445  0.0075  0.9009  0.0020  0.9721  0.0267
  5728   0.6217  0.2409  0.0103  0.9003  0.0022  0.9952  0.0256
  5829   0.6093  0.2362  0.0078  0.9006  0.0020  1.0075  0.0270
  5929   0.5967  0.2314  0.0090  0.9003  0.0023  1.0301  0.0293
  6030   0.5839  0.2259  0.0085  0.9003  0.0023  1.0489  0.0315
  6130   0.5711  0.2222  0.0076  0.9005  0.0023  1.0632  0.0321
  6231   0.5580  0.2182  0.0089  0.9003  0.0020  1.0842  0.0290
  6331   0.5449  0.2137  0.0088  0.9004  0.0018  1.1046  0.0299
  6432   0.5316  0.2089  0.0080  0.9007  0.0020  1.1212  0.0308
  6532   0.5181  0.2029  0.0078  0.9006  0.0024  1.1468  0.0356
  6633   0.5046  0.1977  0.0086  0.9000  0.0024  1.1814  0.0379
  6733   0.4909  0.1931  0.0071  0.8999  0.0024  1.2054  0.0433
  6834   0.4770  0.1882  0.0081  0.9006  0.0021  1.2236  0.0410
  6934   0.4631  0.1834  0.0071  0.9000  0.0023  1.2578  0.0368
  7035   0.4491  0.1763  0.0081  0.9007  0.0021  1.2869  0.0347
  7135   0.4349  0.1713  0.0068  0.9005  0.0024  1.3187  0.0435
  7236   0.4206  0.1671  0.0073  0.9003  0.0023  1.3516  0.0491
  7336   0.4063  0.1603  0.0065  0.9001  0.0024  1.3929  0.0463
  7437   0.3918  0.1550  0.0061  0.9002  0.0024  1.4249  0.0513
  7537   0.3772  0.1498  0.0064  0.9003  0.0021  1.4589  0.0476
  7638   0.3625  0.1436  0.0067  0.9006  0.0025  1.4986  0.0532
  7738   0.3478  0.1384  0.0061  0.9004  0.0021  1.5438  0.0568
  7839   0.3329  0.1318  0.0055  0.9004  0.0022  1.5904  0.0555
  7939   0.3180  0.1262  0.0056  0.9008  0.0022  1.6351  0.0593
  8040   0.3030  0.1199  0.0049  0.9005  0.0023  1.6945  0.0635
  8140   0.2879  0.1150  0.0053  0.9006  0.0025  1.7569  0.0813
  8241   0.2728  0.1101  0.0052  0.9002  0.0021  1.8274  0.0720
  8341   0.2575  0.1031  0.0052  0.9004  0.0022  1.8980  0.1003
  8442   0.2423  0.0973  0.0048  0.9002  0.0021  1.9847  0.0938
  8542   0.2269  0.0899  0.0041  0.9005  0.0021  2.0843  0.1171
  8643   0.2115  0.0841  0.0043  0.9004  0.0024  2.2289  0.1537
  8743   0.1961  0.0782  0.0039  0.9001  0.0021  2.4481  0.2092
  8844   0.1806  0.0726  0.0036  0.9007  0.0017  2.7470  0.2629
  8944   0.1650  0.0659  0.0029  0.9031  0.0015  3.0026  0.1778
  9045   0.1494  0.0601  0.0026  0.9063  0.0015  3.1173  0.0844
  9145   0.1338  0.0540  0.0029  0.9098  0.0015  3.1371  0.0242
