#                t(s)                  T(K)             M_ZFC(A/m)              M_FC(A/m)
0.131999999999999E-06 0.200679999999999E+03  0.247248580607866E+04  0.272155382623624E+06
0.134000000000002E-06 0.203660000000003E+03  0.660500990467894E+04  0.272235029700857E+06
0.136000000000004E-06 0.206640000000006E+03  0.523679965499422E+04  0.271626556634519E+06
0.138000000000006E-06 0.209620000000009E+03  0.790826888784115E+04  0.267383050020941E+06
0.140000000000009E-06 0.212600000000013E+03 -0.545861898279599E+03  0.266529910208262E+06
0.142000000000011E-06 0.215580000000016E+03  0.939170089334715E+04  0.266313777763591E+06
0.144000000000013E-06 0.218560000000019E+03  0.118837845757560E+05  0.271010502860114E+06
0.146000000000015E-06 0.221540000000023E+03  0.113405518784354E+05  0.265793694815984E+06
0.148000000000018E-06 0.224520000000026E+03  0.970278388028753E+04  0.266721972880208E+06
0.150000000000020E-06 0.227500000000030E+03  0.131753470820847E+05  0.265278498368179E+06
0.152000000000022E-06 0.230480000000033E+03  0.137266081867894E+05  0.262461720810527E+06
0.154000000000024E-06 0.233460000000036E+03  0.994876575255149E+04  0.264487754807172E+06
0.156000000000027E-06 0.236440000000040E+03  0.873412500486450E+04  0.256233233355463E+06
0.158000000000029E-06 0.239420000000043E+03  0.876254466614787E+04  0.256194623683757E+06
0.160000000000031E-06 0.242400000000046E+03  0.861936420013179E+04  0.256842968415867E+06
0.162000000000033E-06 0.245380000000050E+03  0.123260503026252E+05  0.255262266848880E+06
0.164000000000036E-06 0.248360000000053E+03  0.122699410006571E+05  0.255284114676986E+06
0.166000000000038E-06 0.251340000000057E+03  0.173122858498714E+05  0.254259005351522E+06
0.168000000000040E-06 0.254320000000060E+03  0.173729247607292E+05  0.244418485613223E+06
0.170000000000043E-06 0.257300000000063E+03  0.227126650549019E+05  0.246299912469295E+06
0.172000000000045E-06 0.260280000000067E+03  0.245942529282621E+05  0.245171367775435E+06
0.174000000000047E-06 0.263260000000070E+03  0.158383929873938E+05  0.237117765169382E+06
0.176000000000049E-06 0.266240000000074E+03  0.211139958732449E+05  0.235563997688435E+06
0.178000000000052E-06 0.269220000000077E+03  0.208917987366128E+05  0.226976536143349E+06
0.180000000000054E-06 0.272200000000080E+03  0.271550301170696E+05  0.223855495235365E+06
0.182000000000056E-06 0.275180000000084E+03  0.295711344013828E+05  0.229912370726499E+06
0.184000000000058E-06 0.278160000000087E+03  0.313293975231051E+05  0.223152564658376E+06
0.186000000000061E-06 0.281140000000090E+03  0.264407704103721E+05  0.224082089507267E+06
0.188000000000063E-06 0.284120000000094E+03  0.322011919857426E+05  0.214570660825083E+06
0.190000000000065E-06 0.287100000000097E+03  0.294233974812035E+05  0.214567997482088E+06
0.192000000000067E-06 0.290080000000101E+03  0.264943392970791E+05  0.207291748889910E+06
0.194000000000070E-06 0.293060000000104E+03  0.339137605648376E+05  0.206855098279107E+06
0.196000000000072E-06 0.296040000000107E+03  0.333157960615669E+05  0.200158060330316E+06
0.198000000000074E-06 0.299020000000111E+03  0.350721303810750E+05  0.196165373380241E+06
0.200000000000077E-06 0.302000000000114E+03  0.303482669357725E+05  0.185001006319362E+06
0.202000000000079E-06 0.304980000000117E+03  0.335415196813524E+05  0.181168922217247E+06
0.204000000000081E-06 0.307960000000121E+03  0.291612175960756E+05  0.175568660595244E+06
0.206000000000083E-06 0.310940000000124E+03  0.301453620384578E+05  0.174052896477908E+06
0.208000000000086E-06 0.313920000000128E+03  0.326392502812854E+05  0.172088226645767E+06
0.210000000000088E-06 0.316900000000131E+03  0.446959381552019E+05  0.159118366455298E+06
0.212000000000090E-06 0.319880000000134E+03  0.412171760677150E+05  0.160142176796633E+06
0.214000000000092E-06 0.322860000000138E+03  0.434955161406948E+05  0.153295812871520E+06
0.216000000000095E-06 0.325840000000141E+03  0.481780746763164E+05  0.157981052652812E+06
0.218000000000097E-06 0.328820000000144E+03  0.488794532275298E+05  0.149655280106154E+06
0.220000000000099E-06 0.331800000000148E+03  0.437526629206359E+05  0.152114115181936E+06
0.222000000000101E-06 0.334780000000151E+03  0.543389210034838E+05  0.146408547335063E+06
0.224000000000104E-06 0.337760000000155E+03  0.532650712121748E+05  0.141715793215785E+06
0.226000000000106E-06 0.340740000000158E+03  0.539586728136784E+05  0.134769352595478E+06
0.228000000000108E-06 0.343720000000161E+03  0.584451485620630E+05  0.134325529661052E+06
0.230000000000111E-06 0.346700000000165E+03  0.597683498061868E+05  0.122506422369832E+06
0.232000000000113E-06 0.349680000000168E+03  0.597369072509005E+05  0.124387245829351E+06
0.234000000000115E-06 0.352660000000171E+03  0.616527170713258E+05  0.125412558378387E+06
0.236000000000117E-06 0.355640000000175E+03  0.610305147331323E+05  0.109823220152908E+06
0.238000000000120E-06 0.358620000000178E+03  0.604226726096291E+05  0.110165720902897E+06
0.240000000000122E-06 0.361600000000182E+03  0.632327897785253E+05  0.108219459820544E+06
0.242000000000124E-06 0.364580000000185E+03  0.631104244293480E+05  0.107453430475733E+06
0.244000000000126E-06 0.367560000000188E+03  0.640744709460315E+05  0.110779932806934E+06
0.246000000000129E-06 0.370540000000192E+03  0.647335713897849E+05  0.970633596989512E+05
0.248000000000131E-06 0.373520000000195E+03  0.693936888501191E+05  0.100575630368184E+06
0.250000000000133E-06 0.376500000000198E+03  0.735687971747322E+05  0.982217087797037E+05
0.252000000000136E-06 0.379480000000202E+03  0.694125137663513E+05  0.866221334300313E+05
0.254000000000138E-06 0.382460000000205E+03  0.632347769818181E+05  0.102597055693919E+06
0.256000000000140E-06 0.385440000000209E+03  0.605162235792287E+05  0.840104667935170E+05
0.258000000000142E-06 0.388420000000212E+03  0.471000311954500E+05  0.870636796207763E+05
0.260000000000145E-06 0.391400000000215E+03  0.495161174409535E+05  0.915694534266678E+05
0.262000000000147E-06 0.394380000000219E+03  0.506184694993807E+05  0.860850817430893E+05
0.264000000000149E-06 0.397360000000222E+03  0.569871214401811E+05  0.840316400926395E+05
0.266000000000151E-06 0.400340000000226E+03  0.583681011716009E+05  0.744995808257910E+05
0.268000000000154E-06 0.403320000000229E+03  0.528599001029232E+05  0.725700758816252E+05
0.270000000000156E-06 0.406300000000232E+03  0.673337027427705E+05  0.678523846172275E+05
0.272000000000158E-06 0.409280000000236E+03  0.659147875942265E+05  0.718040428395843E+05
0.274000000000160E-06 0.412260000000239E+03  0.696212227963651E+05  0.734171838873569E+05
0.276000000000163E-06 0.415240000000243E+03  0.553738692817771E+05  0.657079574051135E+05
0.278000000000165E-06 0.418220000000246E+03  0.447898175029874E+05  0.686117956358873E+05
0.280000000000167E-06 0.421200000000249E+03  0.457013670040593E+05  0.558262367802159E+05
0.282000000000170E-06 0.424180000000253E+03  0.570691396121414E+05  0.467071765139432E+05
0.284000000000172E-06 0.427160000000256E+03  0.524005889491995E+05  0.408928058155706E+05
0.286000000000174E-06 0.430140000000259E+03  0.465094431233203E+05  0.320882521348827E+05
0.288000000000176E-06 0.433120000000263E+03  0.476580443774715E+05  0.263409604980350E+05
0.290000000000179E-06 0.436100000000266E+03  0.487215754764818E+05  0.368980877722906E+05
0.292000000000181E-06 0.439080000000269E+03  0.470863576781669E+05  0.379160008797510E+05
0.294000000000183E-06 0.442060000000273E+03  0.546297023866681E+05  0.396548139886443E+05
0.296000000000185E-06 0.445040000000276E+03  0.519555000887459E+05  0.366056999818721E+05
0.298000000000188E-06 0.448020000000280E+03  0.539018988267745E+05  0.439907800974300E+05
0.300000000000190E-06 0.451000000000283E+03  0.607412930807366E+05  0.465137944825218E+05
0.302000000000192E-06 0.453980000000286E+03  0.564404004887522E+05  0.504345096182469E+05
0.304000000000194E-06 0.456960000000290E+03  0.477035403410848E+05  0.432576019836867E+05
0.306000000000197E-06 0.459940000000293E+03  0.566144321859308E+05  0.409798320733490E+05
0.308000000000199E-06 0.462920000000297E+03  0.495919452103494E+05  0.434772537015009E+05
0.310000000000201E-06 0.465900000000300E+03  0.520679590110960E+05  0.457721196618987E+05
0.312000000000204E-06 0.468880000000303E+03  0.534935522894041E+05  0.481099087485849E+05
0.314000000000206E-06 0.471860000000307E+03  0.523578979425559E+05  0.528016410042264E+05
0.316000000000208E-06 0.474840000000310E+03  0.460076331056179E+05  0.526769511572590E+05
0.318000000000210E-06 0.477820000000313E+03  0.627468596248091E+05  0.571670133382468E+05
0.320000000000213E-06 0.480800000000317E+03  0.510757476500228E+05  0.569818455814374E+05
0.322000000000215E-06 0.483780000000320E+03  0.533800946090182E+05  0.577017591789864E+05
0.324000000000217E-06 0.486760000000324E+03  0.515362128051511E+05  0.635900853588625E+05
0.326000000000219E-06 0.489740000000327E+03  0.580438909172934E+05  0.527212211426284E+05
0.328000000000222E-06 0.492720000000330E+03  0.509739925417705E+05  0.475179797279851E+05
0.330000000000224E-06 0.495700000000334E+03  0.466012521130801E+05  0.470740129329751E+05
0.332000000000226E-06 0.498680000000337E+03  0.402081403823361E+05  0.533937202980157E+05
0.334000000000228E-06 0.501660000000340E+03  0.487057027911760E+05  0.495022904620198E+05
0.336000000000231E-06 0.504640000000344E+03  0.504025643022490E+05  0.421151677414239E+05
0.338000000000233E-06 0.507620000000347E+03  0.461178390442705E+05  0.366525181572917E+05
0.340000000000235E-06 0.510600000000351E+03  0.426636935638703E+05  0.475651089799815E+05
0.342000000000238E-06 0.513580000000354E+03  0.337393512606166E+05  0.504429870566660E+05
0.344000000000240E-06 0.516560000000357E+03  0.474712549649933E+05  0.441129267982014E+05
0.346000000000242E-06 0.519540000000361E+03  0.439696798631800E+05  0.396257185930422E+05
0.348000000000244E-06 0.522520000000364E+03  0.480723064558302E+05  0.407337426761953E+05
0.350000000000247E-06 0.525500000000368E+03  0.360040284815413E+05  0.510098108877399E+05
0.352000000000249E-06 0.528480000000371E+03  0.402864649285585E+05  0.565733478740970E+05
0.354000000000251E-06 0.531460000000374E+03  0.401015964617234E+05  0.446092368646660E+05
0.356000000000253E-06 0.534440000000378E+03  0.495402806714676E+05  0.508100973210842E+05
0.358000000000256E-06 0.537420000000381E+03  0.463193769113876E+05  0.477979409187167E+05
0.360000000000258E-06 0.540400000000384E+03  0.295891786160526E+05  0.446611859169699E+05
0.362000000000260E-06 0.543380000000388E+03  0.420199536097895E+05  0.288909515923441E+05
0.364000000000263E-06 0.546360000000391E+03  0.304924821804959E+05  0.262479202472676E+05
0.366000000000265E-06 0.549340000000395E+03  0.242650210529220E+05  0.290432317714720E+05
0.368000000000267E-06 0.552320000000398E+03  0.316353575652533E+05  0.338883266985067E+05
0.370000000000269E-06 0.555300000000401E+03  0.208944303637662E+05  0.176427917104730E+05
0.372000000000272E-06 0.558280000000405E+03  0.326784751139581E+05  0.293226682586054E+05
0.374000000000274E-06 0.561260000000408E+03  0.256148900219662E+05  0.343069460670804E+05
0.376000000000276E-06 0.564240000000411E+03  0.299781118046516E+05  0.378893597484247E+05
0.378000000000278E-06 0.567220000000415E+03  0.270110686436110E+05  0.384633494082697E+05
0.380000000000281E-06 0.570200000000418E+03  0.300451321732784E+05  0.425401379475829E+05
0.382000000000283E-06 0.573180000000422E+03  0.325946001652580E+05  0.445342253732625E+05
0.384000000000285E-06 0.576160000000425E+03  0.429613842064762E+05  0.442198232296724E+05
0.386000000000287E-06 0.579140000000428E+03  0.463439698921012E+05  0.372769922670106E+05
0.388000000000290E-06 0.582120000000432E+03  0.456968136952545E+05  0.370081625711789E+05
0.390000000000292E-06 0.585100000000435E+03  0.366891739645206E+05  0.388757839182365E+05
0.392000000000294E-06 0.588080000000439E+03  0.357464386749554E+05  0.383257597837759E+05
0.394000000000297E-06 0.591060000000442E+03  0.331143031214694E+05  0.320122085858936E+05
0.396000000000299E-06 0.594040000000445E+03  0.299668371202496E+05  0.252145635098966E+05
0.398000000000301E-06 0.597020000000449E+03  0.350781459853713E+05  0.207421529720441E+05
0.400000000000303E-06 0.600000000000452E+03  0.398623538865168E+05  0.302603592800460E+05
