#                t(s)                  T(K)             M_ZFC(A/m)              M_FC(A/m)
0.659999999999950E-07 0.102339999999993E+03 -0.118674324393080E+04  0.290624644185644E+06
0.679999999999946E-07 0.105319999999992E+03  0.598065467859475E+03  0.287002443643491E+06
0.699999999999942E-07 0.108299999999991E+03 -0.133922481964393E+04  0.290511538960967E+06
0.719999999999939E-07 0.111279999999991E+03  0.321572686373465E+03  0.288788169607622E+06
0.739999999999935E-07 0.114259999999990E+03 -0.145300343367040E+04  0.288938177225092E+06
0.759999999999931E-07 0.117239999999990E+03  0.781780192677635E+03  0.288573325697577E+06
0.779999999999927E-07 0.120219999999989E+03  0.102471178231315E+04  0.287814527344681E+06
0.799999999999924E-07 0.123199999999989E+03 -0.612249735734418E+03  0.287471554456631E+06
0.819999999999920E-07 0.126179999999988E+03  0.664097075425375E+03  0.288922422262490E+06
0.839999999999916E-07 0.129159999999987E+03 -0.115894883561939E+04  0.289122552819840E+06
0.859999999999912E-07 0.132139999999987E+03  0.451714000488715E+03  0.288533257292547E+06
0.879999999999908E-07 0.135119999999986E+03  0.228375163030674E+04  0.287049164993098E+06
0.899999999999905E-07 0.138099999999986E+03 -0.380098835880070E+03  0.284869484678772E+06
0.919999999999901E-07 0.141079999999985E+03  0.965769262852023E+03  0.283845004050170E+06
0.939999999999897E-07 0.144059999999985E+03  0.132334921603424E+04  0.286211723409021E+06
0.959999999999893E-07 0.147039999999984E+03 -0.108237854987936E+04  0.288135208626973E+06
0.979999999999889E-07 0.150019999999984E+03  0.457740965741507E+03  0.286029339801041E+06
0.999999999999886E-07 0.152999999999983E+03 -0.123795465386386E+04  0.284013063392998E+06
0.101999999999988E-06 0.155979999999982E+03 -0.668467833646885E+03  0.280492325036953E+06
0.103999999999988E-06 0.158959999999982E+03 -0.762202322628581E+03  0.284299547416245E+06
0.105999999999987E-06 0.161939999999981E+03 -0.111588814440170E+04  0.281197717560679E+06
0.107999999999987E-06 0.164919999999981E+03  0.353760038998215E+04  0.281428178862667E+06
0.109999999999987E-06 0.167899999999980E+03  0.274187902924071E+04  0.282050698199578E+06
0.111999999999986E-06 0.170879999999980E+03  0.215731643910814E+04  0.285013382065969E+06
0.113999999999986E-06 0.173859999999979E+03  0.548383637200411E+04  0.283959728882198E+06
0.115999999999986E-06 0.176839999999978E+03  0.376746122542111E+04  0.280123000830010E+06
0.117999999999985E-06 0.179819999999978E+03  0.420271230550713E+03  0.282990483490994E+06
0.119999999999986E-06 0.182799999999979E+03 -0.664709646035263E+03  0.281286213128489E+06
0.121999999999988E-06 0.185779999999982E+03  0.406888313603911E+04  0.278289741805135E+06
0.123999999999990E-06 0.188759999999986E+03  0.128013299022413E+03  0.281743360963356E+06
0.125999999999993E-06 0.191739999999989E+03  0.686665649498050E+01  0.277190488318346E+06
0.127999999999995E-06 0.194719999999992E+03  0.853403342955658E+04  0.276573278310042E+06
0.129999999999997E-06 0.197699999999996E+03  0.265016950802416E+04  0.280232869179266E+06
0.131999999999999E-06 0.200679999999999E+03  0.790823980719146E+04  0.279856226340009E+06
0.134000000000002E-06 0.203660000000003E+03  0.905459526145206E+04  0.279723197066348E+06
0.136000000000004E-06 0.206640000000006E+03  0.842799039736202E+04  0.275033616159700E+06
0.138000000000006E-06 0.209620000000009E+03  0.585955598581108E+04  0.277017011765864E+06
0.140000000000009E-06 0.212600000000013E+03  0.554911857395322E+04  0.277147096187422E+06
0.142000000000011E-06 0.215580000000016E+03  0.849721682181538E+04  0.272498211707886E+06
0.144000000000013E-06 0.218560000000019E+03  0.533520931873289E+04  0.267942273246042E+06
0.146000000000015E-06 0.221540000000023E+03  0.967096845298362E+04  0.273936512875571E+06
0.148000000000018E-06 0.224520000000026E+03  0.712773971800337E+04  0.268890803856000E+06
0.150000000000020E-06 0.227500000000030E+03  0.953606487050541E+04  0.268734511556760E+06
0.152000000000022E-06 0.230480000000033E+03  0.507886805037167E+04  0.266589423351080E+06
0.154000000000024E-06 0.233460000000036E+03  0.118199130177245E+05  0.268835649170898E+06
0.156000000000027E-06 0.236440000000040E+03  0.998502107275433E+04  0.261525959580415E+06
0.158000000000029E-06 0.239420000000043E+03  0.995517394232767E+04  0.264033919063978E+06
0.160000000000031E-06 0.242400000000046E+03  0.686278829633669E+04  0.264780394711960E+06
0.162000000000033E-06 0.245380000000050E+03  0.823378813080657E+04  0.259809668533027E+06
0.164000000000036E-06 0.248360000000053E+03  0.104652205211698E+05  0.251580545321791E+06
0.166000000000038E-06 0.251340000000057E+03  0.148036895213205E+05  0.252653294847964E+06
0.168000000000040E-06 0.254320000000060E+03  0.103011885610261E+05  0.244417490512325E+06
0.170000000000043E-06 0.257300000000063E+03  0.158833609531817E+05  0.247577462727351E+06
0.172000000000045E-06 0.260280000000067E+03  0.172577461880240E+05  0.245035367991762E+06
0.174000000000047E-06 0.263260000000070E+03  0.152743993537775E+05  0.236763060931721E+06
0.176000000000049E-06 0.266240000000074E+03  0.139000209499032E+05  0.232384124541987E+06
0.178000000000052E-06 0.269220000000077E+03  0.213371468869069E+05  0.231649478500085E+06
0.180000000000054E-06 0.272200000000080E+03  0.165954654921446E+05  0.227030374413186E+06
0.182000000000056E-06 0.275180000000084E+03  0.228349036949323E+05  0.224099176830850E+06
0.184000000000058E-06 0.278160000000087E+03  0.249577111661229E+05  0.215625618011675E+06
0.186000000000061E-06 0.281140000000090E+03  0.305352280747616E+05  0.214893452643224E+06
0.188000000000063E-06 0.284120000000094E+03  0.320108031312267E+05  0.213209621369501E+06
0.190000000000065E-06 0.287100000000097E+03  0.359965001719947E+05  0.203828254322954E+06
0.192000000000067E-06 0.290080000000101E+03  0.283262609455058E+05  0.205132421450514E+06
0.194000000000070E-06 0.293060000000104E+03  0.373059339632533E+05  0.203793307467709E+06
0.196000000000072E-06 0.296040000000107E+03  0.353576862716224E+05  0.200283178817800E+06
0.198000000000074E-06 0.299020000000111E+03  0.447627165034413E+05  0.200479305469344E+06
0.200000000000077E-06 0.302000000000114E+03  0.476951585587996E+05  0.195616066770996E+06
0.202000000000079E-06 0.304980000000117E+03  0.427943979140434E+05  0.186221042645155E+06
0.204000000000081E-06 0.307960000000121E+03  0.545478370141658E+05  0.187252519001451E+06
0.206000000000083E-06 0.310940000000124E+03  0.476337628848600E+05  0.184011470573825E+06
0.208000000000086E-06 0.313920000000128E+03  0.511759352620242E+05  0.175728508051023E+06
0.210000000000088E-06 0.316900000000131E+03  0.483800478447809E+05  0.178001193552433E+06
0.212000000000090E-06 0.319880000000134E+03  0.381782457119491E+05  0.181180077082001E+06
0.214000000000092E-06 0.322860000000138E+03  0.401132360350549E+05  0.163800245975260E+06
0.216000000000095E-06 0.325840000000141E+03  0.450877344209444E+05  0.168778941974175E+06
0.218000000000097E-06 0.328820000000144E+03  0.486694234203669E+05  0.153687837967537E+06
0.220000000000099E-06 0.331800000000148E+03  0.471832433878568E+05  0.151609106239726E+06
0.222000000000101E-06 0.334780000000151E+03  0.469670999464318E+05  0.147961416445060E+06
0.224000000000104E-06 0.337760000000155E+03  0.482498133710960E+05  0.138845546221824E+06
0.226000000000106E-06 0.340740000000158E+03  0.485787038133702E+05  0.132089985060202E+06
0.228000000000108E-06 0.343720000000161E+03  0.500208010885174E+05  0.126048026266905E+06
0.230000000000111E-06 0.346700000000165E+03  0.492383191269467E+05  0.117038928653137E+06
0.232000000000113E-06 0.349680000000168E+03  0.539991196255694E+05  0.109662831516508E+06
0.234000000000115E-06 0.352660000000171E+03  0.488545643407178E+05  0.106069274849498E+06
0.236000000000117E-06 0.355640000000175E+03  0.460816142674241E+05  0.100748783840673E+06
0.238000000000120E-06 0.358620000000178E+03  0.440766088144243E+05  0.110550478671818E+06
0.240000000000122E-06 0.361600000000182E+03  0.468686618545596E+05  0.103073982181366E+06
0.242000000000124E-06 0.364580000000185E+03  0.482602873698499E+05  0.914408292673255E+05
0.244000000000126E-06 0.367560000000188E+03  0.582989675167058E+05  0.986028522377574E+05
0.246000000000129E-06 0.370540000000192E+03  0.558206958457732E+05  0.957948477687794E+05
0.248000000000131E-06 0.373520000000195E+03  0.582864459418079E+05  0.989499630889382E+05
0.250000000000133E-06 0.376500000000198E+03  0.504800682756699E+05  0.922062012555440E+05
0.252000000000136E-06 0.379480000000202E+03  0.613443569231573E+05  0.810473247835796E+05
0.254000000000138E-06 0.382460000000205E+03  0.568267380511238E+05  0.919000195504404E+05
0.256000000000140E-06 0.385440000000209E+03  0.608393462941637E+05  0.864233226889347E+05
0.258000000000142E-06 0.388420000000212E+03  0.653117501624727E+05  0.794856908777870E+05
0.260000000000145E-06 0.391400000000215E+03  0.638812814649062E+05  0.744882374867389E+05
0.262000000000147E-06 0.394380000000219E+03  0.750097406998595E+05  0.792979736631998E+05
0.264000000000149E-06 0.397360000000222E+03  0.741110129201170E+05  0.715111446445815E+05
0.266000000000151E-06 0.400340000000226E+03  0.650754729591827E+05  0.764660231887866E+05
0.268000000000154E-06 0.403320000000229E+03  0.662597039806994E+05  0.726181016933716E+05
0.270000000000156E-06 0.406300000000232E+03  0.652789108196103E+05  0.630348353775507E+05
0.272000000000158E-06 0.409280000000236E+03  0.552177596577093E+05  0.633954307239391E+05
0.274000000000160E-06 0.412260000000239E+03  0.603962097020244E+05  0.788242470827249E+05
0.276000000000163E-06 0.415240000000243E+03  0.613249459358913E+05  0.750622356625563E+05
0.278000000000165E-06 0.418220000000246E+03  0.660561093048700E+05  0.739390884904063E+05
0.280000000000167E-06 0.421200000000249E+03  0.534567615064949E+05  0.607661614124539E+05
0.282000000000170E-06 0.424180000000253E+03  0.566740007625406E+05  0.601578798990570E+05
0.284000000000172E-06 0.427160000000256E+03  0.615012229067005E+05  0.639398597956224E+05
0.286000000000174E-06 0.430140000000259E+03  0.520455662625206E+05  0.592865921894849E+05
0.288000000000176E-06 0.433120000000263E+03  0.496472992791280E+05  0.678415450122921E+05
0.290000000000179E-06 0.436100000000266E+03  0.522597769678317E+05  0.684483197166896E+05
0.292000000000181E-06 0.439080000000269E+03  0.418109781807435E+05  0.647055945063539E+05
0.294000000000183E-06 0.442060000000273E+03  0.439065225056442E+05  0.696990399120395E+05
0.296000000000185E-06 0.445040000000276E+03  0.493332815522232E+05  0.718541338848582E+05
0.298000000000188E-06 0.448020000000280E+03  0.584742553900444E+05  0.657255165483078E+05
0.300000000000190E-06 0.451000000000283E+03  0.557297744397622E+05  0.712902896709051E+05
0.302000000000192E-06 0.453980000000286E+03  0.592273881842893E+05  0.750960353177932E+05
0.304000000000194E-06 0.456960000000290E+03  0.642900939673225E+05  0.726250045227675E+05
0.306000000000197E-06 0.459940000000293E+03  0.538848566169652E+05  0.616017319879105E+05
0.308000000000199E-06 0.462920000000297E+03  0.536081159668260E+05  0.579311684047960E+05
0.310000000000201E-06 0.465900000000300E+03  0.565472886236286E+05  0.498269034311982E+05
0.312000000000204E-06 0.468880000000303E+03  0.594331018918235E+05  0.498795582924101E+05
0.314000000000206E-06 0.471860000000307E+03  0.624643724651184E+05  0.515088553875076E+05
0.316000000000208E-06 0.474840000000310E+03  0.608332492552015E+05  0.478840527923950E+05
0.318000000000210E-06 0.477820000000313E+03  0.467540862592046E+05  0.493916446111651E+05
0.320000000000213E-06 0.480800000000317E+03  0.561675037274986E+05  0.523324796636000E+05
0.322000000000215E-06 0.483780000000320E+03  0.522900571385846E+05  0.448837912330201E+05
0.324000000000217E-06 0.486760000000324E+03  0.531693562870460E+05  0.413330182534271E+05
0.326000000000219E-06 0.489740000000327E+03  0.663986681539421E+05  0.412898330205243E+05
0.328000000000222E-06 0.492720000000330E+03  0.563039184153394E+05  0.328499500515063E+05
0.330000000000224E-06 0.495700000000334E+03  0.497398811299789E+05  0.405254575364530E+05
0.332000000000226E-06 0.498680000000337E+03  0.505607287017109E+05  0.491851238553461E+05
0.334000000000228E-06 0.501660000000340E+03  0.533078529757973E+05  0.506296874560209E+05
0.336000000000231E-06 0.504640000000344E+03  0.477793987560788E+05  0.458869551223045E+05
0.338000000000233E-06 0.507620000000347E+03  0.473195817851463E+05  0.435975741063330E+05
0.340000000000235E-06 0.510600000000351E+03  0.552424943148007E+05  0.430143726096849E+05
0.342000000000238E-06 0.513580000000354E+03  0.496056496289850E+05  0.561043521270133E+05
0.344000000000240E-06 0.516560000000357E+03  0.579643572581446E+05  0.570180385582631E+05
0.346000000000242E-06 0.519540000000361E+03  0.515666871857085E+05  0.469999938647670E+05
0.348000000000244E-06 0.522520000000364E+03  0.555916813162472E+05  0.324821078378167E+05
0.350000000000247E-06 0.525500000000368E+03  0.573064559224744E+05  0.404450543670355E+05
0.352000000000249E-06 0.528480000000371E+03  0.481994202255339E+05  0.318143428201620E+05
0.354000000000251E-06 0.531460000000374E+03  0.424949565847188E+05  0.356853331943370E+05
0.356000000000253E-06 0.534440000000378E+03  0.333351351802068E+05  0.352918584963411E+05
0.358000000000256E-06 0.537420000000381E+03  0.461150694122898E+05  0.383352446306059E+05
0.360000000000258E-06 0.540400000000384E+03  0.338933862245580E+05  0.457499274730676E+05
0.362000000000260E-06 0.543380000000388E+03  0.342896708270562E+05  0.530660072018135E+05
0.364000000000263E-06 0.546360000000391E+03  0.396948111934739E+05  0.432355886432377E+05
0.366000000000265E-06 0.549340000000395E+03  0.313510677807442E+05  0.301818478118697E+05
0.368000000000267E-06 0.552320000000398E+03  0.328033617233585E+05  0.209289478464680E+05
0.370000000000269E-06 0.555300000000401E+03  0.283825792305879E+05  0.474485349005943E+05
0.372000000000272E-06 0.558280000000405E+03  0.353978192945241E+05  0.491150483214058E+05
0.374000000000274E-06 0.561260000000408E+03  0.391348172050829E+05  0.475708753809063E+05
0.376000000000276E-06 0.564240000000411E+03  0.307508608478632E+05  0.379876456810213E+05
0.378000000000278E-06 0.567220000000415E+03  0.347216047514174E+05  0.380246632963815E+05
0.380000000000281E-06 0.570200000000418E+03  0.251943876328487E+05  0.433673602977147E+05
0.382000000000283E-06 0.573180000000422E+03  0.312696875841871E+05  0.349736224949550E+05
0.384000000000285E-06 0.576160000000425E+03  0.518149936134542E+05  0.379655803332535E+05
0.386000000000287E-06 0.579140000000428E+03  0.389591479231495E+05  0.389105173062273E+05
0.388000000000290E-06 0.582120000000432E+03  0.405026563577822E+05  0.496771775043614E+05
0.390000000000292E-06 0.585100000000435E+03  0.339122432291226E+05  0.466968645753704E+05
0.392000000000294E-06 0.588080000000439E+03  0.405112618100169E+05  0.400610579845574E+05
0.394000000000297E-06 0.591060000000442E+03  0.330780461516435E+05  0.212132274007788E+05
0.396000000000299E-06 0.594040000000445E+03  0.278048139065875E+05  0.265346021395528E+05
0.398000000000301E-06 0.597020000000449E+03  0.262552261645722E+05  0.249751957004978E+05
0.400000000000303E-06 0.600000000000452E+03  0.322616137823769E+05  0.149320948542742E+05
