#                t(s)                  T(K)             M_ZFC(A/m)              M_FC(A/m)
0.479999999999984E-07 0.755199999999976E+02  0.334769306119611E+03  0.280205750900747E+06
0.499999999999980E-07 0.784999999999971E+02 -0.267721781529380E+03  0.278532359056973E+06
0.519999999999977E-07 0.814799999999965E+02  0.516384388298147E+04  0.281135787413605E+06
0.539999999999973E-07 0.844599999999959E+02  0.240151273704063E+04  0.278792076675114E+06
0.559999999999969E-07 0.874399999999954E+02  0.310623035385749E+04  0.280310766214945E+06
0.579999999999965E-07 0.904199999999948E+02  0.565832957477184E+04  0.280504604858606E+06
0.599999999999961E-07 0.933999999999943E+02  0.307923985257317E+04  0.278184064522122E+06
0.619999999999958E-07 0.963799999999937E+02  0.257099658130343E+04  0.276008636879802E+06
0.639999999999954E-07 0.993599999999931E+02  0.357753759760995E+04  0.275932047230831E+06
0.659999999999950E-07 0.102339999999993E+03  0.288220941056126E+04  0.274648366788466E+06
0.679999999999946E-07 0.105319999999992E+03  0.541897240084991E+04  0.278769511140613E+06
0.699999999999942E-07 0.108299999999991E+03  0.251867914578414E+04  0.274563271793093E+06
0.719999999999939E-07 0.111279999999991E+03  0.236356415956182E+04  0.275525400968743E+06
0.739999999999935E-07 0.114259999999990E+03  0.447562734785293E+04  0.274273686664027E+06
0.759999999999931E-07 0.117239999999990E+03  0.302491401457728E+04  0.275159032411754E+06
0.779999999999927E-07 0.120219999999989E+03  0.218327365768748E+04  0.279040892610404E+06
0.799999999999924E-07 0.123199999999989E+03  0.460312016154748E+04  0.275036839784393E+06
0.819999999999920E-07 0.126179999999988E+03  0.801014175664879E+03  0.275125594373042E+06
0.839999999999916E-07 0.129159999999987E+03  0.150588386833200E+04  0.273673801480039E+06
0.859999999999912E-07 0.132139999999987E+03  0.448330545600434E+03  0.273829192192209E+06
0.879999999999908E-07 0.135119999999986E+03  0.438628142674178E+04  0.274555169429188E+06
0.899999999999905E-07 0.138099999999986E+03  0.834787377642987E+04  0.272730576770445E+06
0.919999999999901E-07 0.141079999999985E+03  0.115115217914411E+04  0.273268928281151E+06
0.939999999999897E-07 0.144059999999985E+03  0.340194058457922E+04  0.276600333004720E+06
0.959999999999893E-07 0.147039999999984E+03 -0.169143153050554E+04  0.277783096240085E+06
0.979999999999889E-07 0.150019999999984E+03  0.507534225378672E+04  0.271626266812132E+06
0.999999999999886E-07 0.152999999999983E+03  0.233439903165535E+04  0.275577863467025E+06
0.101999999999988E-06 0.155979999999982E+03  0.573859996206524E+04  0.272837168627325E+06
0.103999999999988E-06 0.158959999999982E+03  0.782578482744910E+03  0.274078961596022E+06
0.105999999999987E-06 0.161939999999981E+03  0.960975880689197E+04  0.275291598769718E+06
0.107999999999987E-06 0.164919999999981E+03  0.647399070725524E+04  0.273815312032415E+06
0.109999999999987E-06 0.167899999999980E+03  0.234640554246850E+04  0.264979486880431E+06
0.111999999999986E-06 0.170879999999980E+03  0.630131476340860E+04  0.272408281192304E+06
0.113999999999986E-06 0.173859999999979E+03 -0.225962793346799E+04  0.269030551758331E+06
0.115999999999986E-06 0.176839999999978E+03  0.399767398773301E+04  0.267791342798481E+06
0.117999999999985E-06 0.179819999999978E+03  0.271526704616446E+04  0.266578115135590E+06
0.119999999999986E-06 0.182799999999979E+03  0.822741136190837E+04  0.264619772847453E+06
0.121999999999988E-06 0.185779999999982E+03  0.684959332795449E+04  0.271678755785458E+06
0.123999999999990E-06 0.188759999999986E+03  0.509540384079335E+04  0.266362994324966E+06
0.125999999999993E-06 0.191739999999989E+03  0.453431701992612E+04  0.269252458021447E+06
0.127999999999995E-06 0.194719999999992E+03  0.110615430878480E+05  0.265919030278318E+06
0.129999999999997E-06 0.197699999999996E+03  0.133287195493976E+05  0.269058091452076E+06
0.131999999999999E-06 0.200679999999999E+03  0.122814194338444E+05  0.266580271227086E+06
0.134000000000002E-06 0.203660000000003E+03  0.135468564483782E+05  0.271266377715467E+06
0.136000000000004E-06 0.206640000000006E+03  0.112341029150095E+05  0.268382026569369E+06
0.138000000000006E-06 0.209620000000009E+03  0.140471978050650E+05  0.268512397420199E+06
0.140000000000009E-06 0.212600000000013E+03  0.215612975113809E+05  0.259874512631293E+06
0.142000000000011E-06 0.215580000000016E+03  0.114495840005796E+05  0.256624006864348E+06
0.144000000000013E-06 0.218560000000019E+03  0.142739901129991E+05  0.262162938407597E+06
0.146000000000015E-06 0.221540000000023E+03  0.157054567689694E+05  0.259527823286003E+06
0.148000000000018E-06 0.224520000000026E+03  0.166062320571226E+05  0.254622987992601E+06
0.150000000000020E-06 0.227500000000030E+03  0.144348354134179E+05  0.249870008353745E+06
0.152000000000022E-06 0.230480000000033E+03  0.150177734447016E+05  0.257351839840484E+06
0.154000000000024E-06 0.233460000000036E+03  0.171694536595369E+05  0.254252619429987E+06
0.156000000000027E-06 0.236440000000040E+03  0.226736209693448E+05  0.253971344069429E+06
0.158000000000029E-06 0.239420000000043E+03  0.280891886466908E+05  0.245557130240373E+06
0.160000000000031E-06 0.242400000000046E+03  0.254689370523696E+05  0.243990537951568E+06
0.162000000000033E-06 0.245380000000050E+03  0.224020480512447E+05  0.242665653837506E+06
0.164000000000036E-06 0.248360000000053E+03  0.221390597968724E+05  0.237929020623001E+06
0.166000000000038E-06 0.251340000000057E+03  0.282480158107708E+05  0.238229875222781E+06
0.168000000000040E-06 0.254320000000060E+03  0.258337923334101E+05  0.232645472413327E+06
0.170000000000043E-06 0.257300000000063E+03  0.270690761003980E+05  0.238653080547382E+06
0.172000000000045E-06 0.260280000000067E+03  0.298025643667005E+05  0.236106464483857E+06
0.174000000000047E-06 0.263260000000070E+03  0.299206477233837E+05  0.234978600579660E+06
0.176000000000049E-06 0.266240000000074E+03  0.334766996890910E+05  0.226492025636350E+06
0.178000000000052E-06 0.269220000000077E+03  0.356986627863784E+05  0.226477761234315E+06
0.180000000000054E-06 0.272200000000080E+03  0.364141811075855E+05  0.223191383208574E+06
0.182000000000056E-06 0.275180000000084E+03  0.439494451991784E+05  0.225495106605304E+06
0.184000000000058E-06 0.278160000000087E+03  0.343789694250892E+05  0.221778791702171E+06
0.186000000000061E-06 0.281140000000090E+03  0.370572814300904E+05  0.221687453368839E+06
0.188000000000063E-06 0.284120000000094E+03  0.427721105388827E+05  0.220736302738018E+06
0.190000000000065E-06 0.287100000000097E+03  0.392090524119454E+05  0.211718632243920E+06
0.192000000000067E-06 0.290080000000101E+03  0.455360144642619E+05  0.213209173235730E+06
0.194000000000070E-06 0.293060000000104E+03  0.459370555692458E+05  0.202098045664030E+06
0.196000000000072E-06 0.296040000000107E+03  0.474071796911963E+05  0.194857111159554E+06
0.198000000000074E-06 0.299020000000111E+03  0.485023637202485E+05  0.189844797141005E+06
0.200000000000077E-06 0.302000000000114E+03  0.496964256558927E+05  0.181635388422681E+06
0.202000000000079E-06 0.304980000000117E+03  0.488888764790320E+05  0.174214656866073E+06
0.204000000000081E-06 0.307960000000121E+03  0.440905149108379E+05  0.167171305811594E+06
0.206000000000083E-06 0.310940000000124E+03  0.414713368475895E+05  0.165383393147428E+06
0.208000000000086E-06 0.313920000000128E+03  0.473240773939381E+05  0.157293433928994E+06
0.210000000000088E-06 0.316900000000131E+03  0.435825123008617E+05  0.154245063686479E+06
0.212000000000090E-06 0.319880000000134E+03  0.501195428955762E+05  0.152206436608501E+06
0.214000000000092E-06 0.322860000000138E+03  0.534500358922549E+05  0.146291343823296E+06
0.216000000000095E-06 0.325840000000141E+03  0.615298817547153E+05  0.139368864260308E+06
0.218000000000097E-06 0.328820000000144E+03  0.566409186468160E+05  0.137862714856985E+06
0.220000000000099E-06 0.331800000000148E+03  0.466849037354096E+05  0.133657937653303E+06
0.222000000000101E-06 0.334780000000151E+03  0.505215154431377E+05  0.134332400989370E+06
0.224000000000104E-06 0.337760000000155E+03  0.592137216986949E+05  0.128127347024532E+06
0.226000000000106E-06 0.340740000000158E+03  0.589638731583424E+05  0.130407086917783E+06
0.228000000000108E-06 0.343720000000161E+03  0.505222788093139E+05  0.131851439171704E+06
0.230000000000111E-06 0.346700000000165E+03  0.610300417345694E+05  0.133183269462831E+06
0.232000000000113E-06 0.349680000000168E+03  0.540203821444799E+05  0.135753548000367E+06
0.234000000000115E-06 0.352660000000171E+03  0.650076319435487E+05  0.110389948084060E+06
0.236000000000117E-06 0.355640000000175E+03  0.706225090698209E+05  0.102277903339754E+06
0.238000000000120E-06 0.358620000000178E+03  0.675068470494152E+05  0.111922467338056E+06
0.240000000000122E-06 0.361600000000182E+03  0.591217475415509E+05  0.105986305869859E+06
0.242000000000124E-06 0.364580000000185E+03  0.651642202891350E+05  0.104060379575669E+06
0.244000000000126E-06 0.367560000000188E+03  0.670035792890673E+05  0.104314500102450E+06
0.246000000000129E-06 0.370540000000192E+03  0.670561065760836E+05  0.101085465822450E+06
0.248000000000131E-06 0.373520000000195E+03  0.687794371567392E+05  0.865675661389872E+05
0.250000000000133E-06 0.376500000000198E+03  0.744961520704748E+05  0.905085408579097E+05
0.252000000000136E-06 0.379480000000202E+03  0.734052269508868E+05  0.875593495337914E+05
0.254000000000138E-06 0.382460000000205E+03  0.754705731229971E+05  0.856075912789539E+05
0.256000000000140E-06 0.385440000000209E+03  0.677179955629057E+05  0.847899045228689E+05
0.258000000000142E-06 0.388420000000212E+03  0.625515631362037E+05  0.832102658765239E+05
0.260000000000145E-06 0.391400000000215E+03  0.687140291090355E+05  0.805014076489236E+05
0.262000000000147E-06 0.394380000000219E+03  0.607661048890939E+05  0.753807192698996E+05
0.264000000000149E-06 0.397360000000222E+03  0.623225869901293E+05  0.682739819261439E+05
0.266000000000151E-06 0.400340000000226E+03  0.538406121680364E+05  0.620608810136642E+05
0.268000000000154E-06 0.403320000000229E+03  0.681887059232472E+05  0.574588192216900E+05
0.270000000000156E-06 0.406300000000232E+03  0.680911965427418E+05  0.655948875799714E+05
0.272000000000158E-06 0.409280000000236E+03  0.707284927455802E+05  0.591241953725056E+05
0.274000000000160E-06 0.412260000000239E+03  0.716096446348474E+05  0.574023041922430E+05
0.276000000000163E-06 0.415240000000243E+03  0.665888980630942E+05  0.540290502890374E+05
0.278000000000165E-06 0.418220000000246E+03  0.693428209026756E+05  0.576357453121452E+05
0.280000000000167E-06 0.421200000000249E+03  0.693661384790513E+05  0.467813223253346E+05
0.282000000000170E-06 0.424180000000253E+03  0.639508893849755E+05  0.472500123661720E+05
0.284000000000172E-06 0.427160000000256E+03  0.674756916716461E+05  0.595908585405899E+05
0.286000000000174E-06 0.430140000000259E+03  0.701749138980551E+05  0.608441596260699E+05
0.288000000000176E-06 0.433120000000263E+03  0.618746122282995E+05  0.661411735469905E+05
0.290000000000179E-06 0.436100000000266E+03  0.712340399484885E+05  0.551899483267091E+05
0.292000000000181E-06 0.439080000000269E+03  0.616899334216485E+05  0.717398072444401E+05
0.294000000000183E-06 0.442060000000273E+03  0.552563472813276E+05  0.529058855723959E+05
0.296000000000185E-06 0.445040000000276E+03  0.580541403008434E+05  0.583074693449031E+05
0.298000000000188E-06 0.448020000000280E+03  0.580724750815624E+05  0.541814805614526E+05
0.300000000000190E-06 0.451000000000283E+03  0.556357350263988E+05  0.505436080465662E+05
0.302000000000192E-06 0.453980000000286E+03  0.536642513518402E+05  0.570909957027714E+05
0.304000000000194E-06 0.456960000000290E+03  0.456546271928015E+05  0.496575616354261E+05
0.306000000000197E-06 0.459940000000293E+03  0.416412647950902E+05  0.575626361827875E+05
0.308000000000199E-06 0.462920000000297E+03  0.484799103333453E+05  0.580032177120176E+05
0.310000000000201E-06 0.465900000000300E+03  0.505258228922827E+05  0.483168104088497E+05
0.312000000000204E-06 0.468880000000303E+03  0.498726700075351E+05  0.364150121975473E+05
0.314000000000206E-06 0.471860000000307E+03  0.518088018222717E+05  0.467183226241373E+05
0.316000000000208E-06 0.474840000000310E+03  0.513384443998294E+05  0.414210389586289E+05
0.318000000000210E-06 0.477820000000313E+03  0.535121574660345E+05  0.413394352700210E+05
0.320000000000213E-06 0.480800000000317E+03  0.635085655096827E+05  0.445687229360128E+05
0.322000000000215E-06 0.483780000000320E+03  0.550413622154202E+05  0.510243553469447E+05
0.324000000000217E-06 0.486760000000324E+03  0.371442539781668E+05  0.447868683417204E+05
0.326000000000219E-06 0.489740000000327E+03  0.516967811836213E+05  0.468431257579433E+05
0.328000000000222E-06 0.492720000000330E+03  0.602281200553895E+05  0.481353213624562E+05
0.330000000000224E-06 0.495700000000334E+03  0.464331734980490E+05  0.465052900734459E+05
0.332000000000226E-06 0.498680000000337E+03  0.559230470888959E+05  0.400342094375355E+05
0.334000000000228E-06 0.501660000000340E+03  0.584790216756388E+05  0.388488460897641E+05
0.336000000000231E-06 0.504640000000344E+03  0.598413160314107E+05  0.584166166835932E+05
0.338000000000233E-06 0.507620000000347E+03  0.646577700654448E+05  0.718271226494930E+05
0.340000000000235E-06 0.510600000000351E+03  0.574978182747489E+05  0.509997368250864E+05
0.342000000000238E-06 0.513580000000354E+03  0.515250461224068E+05  0.627766993651750E+05
0.344000000000240E-06 0.516560000000357E+03  0.392295610168539E+05  0.532102798463286E+05
0.346000000000242E-06 0.519540000000361E+03  0.377055286462356E+05  0.587078736657554E+05
0.348000000000244E-06 0.522520000000364E+03  0.414029938081101E+05  0.592841630694578E+05
0.350000000000247E-06 0.525500000000368E+03  0.377834854479065E+05  0.500753920791875E+05
0.352000000000249E-06 0.528480000000371E+03  0.424408043773632E+05  0.424316668760555E+05
0.354000000000251E-06 0.531460000000374E+03  0.521918566632728E+05  0.449828384368852E+05
0.356000000000253E-06 0.534440000000378E+03  0.388080926107171E+05  0.438239527609903E+05
0.358000000000256E-06 0.537420000000381E+03  0.516184049307012E+05  0.319266261473570E+05
0.360000000000258E-06 0.540400000000384E+03  0.473759823504766E+05  0.350913856907553E+05
0.362000000000260E-06 0.543380000000388E+03  0.383740524184601E+05  0.343239491552063E+05
0.364000000000263E-06 0.546360000000391E+03  0.249608410979399E+05  0.424363443745099E+05
0.366000000000265E-06 0.549340000000395E+03  0.202979530284463E+05  0.380035414942375E+05
0.368000000000267E-06 0.552320000000398E+03  0.243406729356769E+05  0.442466957096288E+05
0.370000000000269E-06 0.555300000000401E+03  0.295732769474300E+05  0.390803212176511E+05
0.372000000000272E-06 0.558280000000405E+03  0.375434790651188E+05  0.316649284978182E+05
0.374000000000274E-06 0.561260000000408E+03  0.367899474619650E+05  0.352347776007534E+05
0.376000000000276E-06 0.564240000000411E+03  0.390035283006239E+05  0.389915893261657E+05
0.378000000000278E-06 0.567220000000415E+03  0.382741813620651E+05  0.327409640574251E+05
0.380000000000281E-06 0.570200000000418E+03  0.433417475809753E+05  0.350687181375804E+05
0.382000000000283E-06 0.573180000000422E+03  0.487585745233438E+05  0.216547988635116E+05
0.384000000000285E-06 0.576160000000425E+03  0.317670071009930E+05  0.377907904256334E+05
0.386000000000287E-06 0.579140000000428E+03  0.500016398446031E+05  0.444835555675540E+05
0.388000000000290E-06 0.582120000000432E+03  0.386447750946115E+05  0.480526765226233E+05
0.390000000000292E-06 0.585100000000435E+03  0.505136583309465E+05  0.549604298894757E+05
0.392000000000294E-06 0.588080000000439E+03  0.569264655606098E+05  0.379040420330335E+05
0.394000000000297E-06 0.591060000000442E+03  0.616926773281370E+05  0.386124446642186E+05
0.396000000000299E-06 0.594040000000445E+03  0.606042539457054E+05  0.286493975555013E+05
0.398000000000301E-06 0.597020000000449E+03  0.483403835973805E+05  0.320260345133622E+05
0.400000000000303E-06 0.600000000000452E+03  0.464485704420870E+05  0.221091037702417E+05
