#  MCS        H  M-mean   M-sdt Γθ-mean  Γθ-std δθ-mean  δθ-std
     0   1.0000  0.9224  0.0020  0.8020  0.0020  0.1795  0.0028
   100   0.9999  0.9227  0.0019  0.8016  0.0019  0.1796  0.0029
   201   0.9995  0.9224  0.0020  0.8015  0.0018  0.1796  0.0025
   301   0.9989  0.9225  0.0019  0.8014  0.0017  0.1798  0.0024
   402   0.9980  0.9223  0.0017  0.8020  0.0020  0.1794  0.0030
   502   0.9969  0.9223  0.0020  0.8018  0.0016  0.1797  0.0026
   603   0.9955  0.9223  0.0019  0.8017  0.0018  0.1797  0.0029
   703   0.9939  0.9221  0.0021  0.8020  0.0020  0.1797  0.0024
   804   0.9920  0.9218  0.0021  0.8017  0.0019  0.1800  0.0027
   904   0.9899  0.9211  0.0022  0.8016  0.0019  0.1800  0.0026
  1005   0.9876  0.9211  0.0020  0.8016  0.0018  0.1805  0.0024
  1105   0.9850  0.9211  0.0018  0.8016  0.0018  0.1804  0.0026
  1206   0.9821  0.9206  0.0019  0.8018  0.0020  0.1806  0.0028
  1306   0.9790  0.9203  0.0019  0.8015  0.0018  0.1809  0.0025
  1407   0.9757  0.9197  0.0020  0.8021  0.0018  0.1807  0.0027
  1507   0.9721  0.9194  0.0020  0.8022  0.0018  0.1808  0.0027
  1608   0.9683  0.9191  0.0022  0.8017  0.0019  0.1812  0.0022
  1708   0.9642  0.9187  0.0018  0.8018  0.0019  0.1813  0.0024
  1809   0.9599  0.9182  0.0021  0.8018  0.0019  0.1819  0.0028
  1909   0.9554  0.9175  0.0022  0.8019  0.0016  0.1814  0.0025
  2010   0.9506  0.9170  0.0020  0.8018  0.0020  0.1820  0.0027
  2110   0.9455  0.9168  0.0021  0.8021  0.0016  0.1824  0.0024
  2211   0.9403  0.9162  0.0022  0.8018  0.0020  0.1827  0.0028
  2311   0.9348  0.9152  0.0023  0.8016  0.0017  0.1829  0.0022
  2412   0.9291  0.9143  0.0020  0.8015  0.0017  0.1834  0.0028
  2512   0.9231  0.9139  0.0020  0.8021  0.0017  0.1830  0.0025
  2613   0.9169  0.9131  0.0022  0.8016  0.0017  0.1839  0.0024
  2713   0.9105  0.9124  0.0022  0.8018  0.0019  0.1841  0.0028
  2814   0.9039  0.9114  0.0023  0.8021  0.0020  0.1845  0.0027
  2914   0.8970  0.9105  0.0022  0.8017  0.0016  0.1848  0.0024
  3015   0.8899  0.9096  0.0024  0.8018  0.0018  0.1850  0.0027
  3115   0.8826  0.9087  0.0021  0.8020  0.0017  0.1851  0.0026
  3216   0.8751  0.9079  0.0023  0.8017  0.0018  0.1860  0.0026
  3316   0.8673  0.9068  0.0024  0.8017  0.0017  0.1865  0.0024
  3417   0.8594  0.9054  0.0023  0.8017  0.0018  0.1873  0.0027
  3517   0.8512  0.9044  0.0027  0.8018  0.0017  0.1872  0.0029
  3618   0.8428  0.9030  0.0025  0.8016  0.0019  0.1879  0.0024
  3718   0.8342  0.9019  0.0023  0.8017  0.0019  0.1882  0.0026
  3819   0.8254  0.9002  0.0023  0.8017  0.0019  0.1889  0.0032
  3919   0.8164  0.8993  0.0024  0.8017  0.0017  0.1892  0.0025
  4020   0.8072  0.8977  0.0027  0.8017  0.0017  0.1900  0.0027
  4120   0.7977  0.8959  0.0029  0.8017  0.0017  0.1901  0.0026
  4221   0.7881  0.8945  0.0026  0.8015  0.0019  0.1907  0.0030
  4321   0.7783  0.8926  0.0027  0.8016  0.0017  0.1914  0.0028
  4422   0.7683  0.8906  0.0028  0.8019  0.0017  0.1914  0.0025
  4522   0.7581  0.8895  0.0027  0.8018  0.0017  0.1919  0.0025
  4623   0.7477  0.8874  0.0029  0.8018  0.0019  0.1928  0.0027
  4723   0.7371  0.8851  0.0033  0.8018  0.0018  0.1937  0.0025
  4824   0.7264  0.8829  0.0029  0.8016  0.0017  0.1938  0.0030
  4924   0.7154  0.8810  0.0032  0.8016  0.0017  0.1943  0.0027
  5025   0.7043  0.8788  0.0030  0.8019  0.0019  0.1950  0.0027
  5125   0.6930  0.8761  0.0031  0.8019  0.0017  0.1952  0.0028
  5226   0.6815  0.8739  0.0032  0.8018  0.0018  0.1956  0.0026
  5326   0.6699  0.8715  0.0034  0.8012  0.0019  0.1972  0.0031
  5427   0.6581  0.8691  0.0034  0.8018  0.0018  0.1972  0.0028
  5527   0.6461  0.8658  0.0035  0.8018  0.0017  0.1972  0.0025
  5628   0.6340  0.8630  0.0035  0.8016  0.0014  0.1977  0.0027
  5728   0.6217  0.8605  0.0042  0.8016  0.0018  0.1991  0.0026
  5829   0.6093  0.8571  0.0038  0.8015  0.0016  0.1997  0.0025
  5929   0.5967  0.8536  0.0035  0.8018  0.0018  0.1998  0.0030
  6030   0.5839  0.8503  0.0041  0.8016  0.0018  0.2008  0.0026
  6130   0.5711  0.8470  0.0043  0.8016  0.0019  0.2012  0.0026
  6231   0.5580  0.8431  0.0043  0.8018  0.0018  0.2018  0.0032
