#  MCS        H  M-mean   M-sdt Γθ-mean  Γθ-std δθ-mean  δθ-std
     0   1.0000  0.9224  0.0016  0.5035  0.0026  0.5239  0.0057
   100   0.9999  0.9225  0.0015  0.5035  0.0023  0.5242  0.0059
   201   0.9995  0.9225  0.0017  0.5039  0.0027  0.5232  0.0058
   301   0.9989  0.9224  0.0015  0.5037  0.0028  0.5234  0.0057
   402   0.9980  0.9222  0.0015  0.5035  0.0026  0.5244  0.0059
   502   0.9969  0.9221  0.0015  0.5033  0.0025  0.5249  0.0061
   603   0.9955  0.9220  0.0017  0.5037  0.0024  0.5244  0.0060
   703   0.9939  0.9218  0.0016  0.5037  0.0027  0.5242  0.0060
   804   0.9920  0.9217  0.0017  0.5038  0.0024  0.5251  0.0061
   904   0.9899  0.9213  0.0017  0.5036  0.0025  0.5257  0.0061
  1005   0.9876  0.9212  0.0015  0.5033  0.0024  0.5259  0.0057
  1105   0.9850  0.9207  0.0016  0.5037  0.0024  0.5262  0.0061
  1206   0.9821  0.9205  0.0017  0.5036  0.0025  0.5263  0.0061
  1306   0.9790  0.9201  0.0016  0.5037  0.0024  0.5268  0.0050
  1407   0.9757  0.9198  0.0015  0.5040  0.0022  0.5274  0.0058
  1507   0.9721  0.9194  0.0018  0.5037  0.0024  0.5285  0.0055
  1608   0.9683  0.9190  0.0017  0.5034  0.0023  0.5298  0.0068
  1708   0.9642  0.9186  0.0016  0.5039  0.0024  0.5290  0.0059
  1809   0.9599  0.9180  0.0015  0.5038  0.0023  0.5297  0.0059
  1909   0.9554  0.9177  0.0019  0.5038  0.0023  0.5308  0.0056
  2010   0.9506  0.9170  0.0020  0.5037  0.0023  0.5314  0.0054
  2110   0.9455  0.9165  0.0017  0.5035  0.0025  0.5329  0.0059
  2211   0.9403  0.9158  0.0017  0.5038  0.0025  0.5331  0.0064
  2311   0.9348  0.9152  0.0016  0.5035  0.0022  0.5341  0.0063
  2412   0.9291  0.9143  0.0018  0.5045  0.0021  0.5335  0.0051
  2512   0.9231  0.9139  0.0019  0.5036  0.0024  0.5355  0.0055
  2613   0.9169  0.9131  0.0018  0.5038  0.0026  0.5375  0.0065
  2713   0.9105  0.9122  0.0020  0.5035  0.0024  0.5375  0.0058
  2814   0.9039  0.9114  0.0018  0.5041  0.0026  0.5378  0.0061
  2914   0.8970  0.9104  0.0019  0.5039  0.0023  0.5394  0.0061
  3015   0.8899  0.9097  0.0020  0.5036  0.0023  0.5414  0.0062
  3115   0.8826  0.9084  0.0021  0.5036  0.0023  0.5426  0.0052
  3216   0.8751  0.9075  0.0020  0.5038  0.0024  0.5434  0.0066
  3316   0.8673  0.9063  0.0021  0.5037  0.0024  0.5433  0.0058
  3417   0.8594  0.9053  0.0021  0.5036  0.0025  0.5454  0.0059
  3517   0.8512  0.9041  0.0022  0.5036  0.0025  0.5472  0.0066
  3618   0.8428  0.9028  0.0021  0.5035  0.0024  0.5480  0.0062
