#  MCS        H  M-mean   M-sdt Γθ-mean  Γθ-std δθ-mean  δθ-std
     0   1.0000  0.9225  0.0013  0.5037  0.0024  0.5231  0.0056
   100   0.9999  0.9226  0.0015  0.5037  0.0022  0.5232  0.0045
   201   0.9995  0.9226  0.0014  0.5042  0.0026  0.5231  0.0055
   301   0.9989  0.9223  0.0015  0.5035  0.0024  0.5240  0.0053
   402   0.9980  0.9224  0.0015  0.5035  0.0026  0.5240  0.0058
   502   0.9969  0.9224  0.0015  0.5040  0.0024  0.5228  0.0056
   603   0.9955  0.9223  0.0014  0.5042  0.0022  0.5234  0.0057
   703   0.9939  0.9219  0.0013  0.5037  0.0024  0.5246  0.0053
   804   0.9920  0.9219  0.0013  0.5038  0.0022  0.5247  0.0061
   904   0.9899  0.9215  0.0015  0.5035  0.0024  0.5249  0.0054
  1005   0.9876  0.9212  0.0015  0.5034  0.0024  0.5255  0.0055
  1105   0.9850  0.9210  0.0014  0.5037  0.0024  0.5258  0.0059
  1206   0.9821  0.9206  0.0015  0.5038  0.0025  0.5261  0.0057
  1306   0.9790  0.9205  0.0014  0.5038  0.0024  0.5264  0.0060
  1407   0.9757  0.9199  0.0016  0.5037  0.0023  0.5268  0.0061
  1507   0.9721  0.9196  0.0015  0.5034  0.0023  0.5282  0.0055
  1608   0.9683  0.9193  0.0014  0.5034  0.0023  0.5286  0.0056
  1708   0.9642  0.9188  0.0014  0.5041  0.0026  0.5282  0.0051
  1809   0.9599  0.9182  0.0016  0.5034  0.0027  0.5302  0.0056
  1909   0.9554  0.9178  0.0016  0.5037  0.0023  0.5307  0.0055
  2010   0.9506  0.9173  0.0014  0.5035  0.0025  0.5320  0.0060
  2110   0.9455  0.9166  0.0016  0.5035  0.0024  0.5317  0.0058
  2211   0.9403  0.9162  0.0016  0.5037  0.0024  0.5326  0.0061
  2311   0.9348  0.9153  0.0015  0.5035  0.0024  0.5340  0.0053
  2412   0.9291  0.9147  0.0016  0.5038  0.0026  0.5346  0.0057
  2512   0.9231  0.9140  0.0016  0.5037  0.0025  0.5354  0.0064
  2613   0.9169  0.9132  0.0017  0.5037  0.0026  0.5352  0.0052
  2713   0.9105  0.9124  0.0017  0.5036  0.0023  0.5374  0.0052
  2814   0.9039  0.9116  0.0014  0.5035  0.0026  0.5378  0.0064
  2914   0.8970  0.9107  0.0016  0.5036  0.0024  0.5391  0.0056
  3015   0.8899  0.9097  0.0019  0.5038  0.0021  0.5406  0.0062
  3115   0.8826  0.9088  0.0017  0.5035  0.0024  0.5429  0.0055
  3216   0.8751  0.9079  0.0019  0.5037  0.0025  0.5425  0.0062
  3316   0.8673  0.9066  0.0018  0.5035  0.0026  0.5444  0.0065
  3417   0.8594  0.9055  0.0020  0.5033  0.0023  0.5454  0.0054
  3517   0.8512  0.9044  0.0019  0.5036  0.0024  0.5462  0.0059
  3618   0.8428  0.9032  0.0018  0.5037  0.0025  0.5480  0.0058
  3718   0.8342  0.9018  0.0019  0.5036  0.0023  0.5496  0.0057
  3819   0.8254  0.9005  0.0020  0.5037  0.0023  0.5509  0.0064
  3919   0.8164  0.8991  0.0021  0.5034  0.0024  0.5525  0.0068
  4020   0.8072  0.8977  0.0020  0.5038  0.0025  0.5532  0.0066
  4120   0.7977  0.8960  0.0020  0.5039  0.0028  0.5551  0.0067
  4221   0.7881  0.8945  0.0023  0.5037  0.0024  0.5558  0.0054
  4321   0.7783  0.8927  0.0022  0.5042  0.0024  0.5575  0.0061
  4422   0.7683  0.8909  0.0022  0.5033  0.0026  0.5602  0.0060
  4522   0.7581  0.8892  0.0022  0.5038  0.0023  0.5604  0.0056
  4623   0.7477  0.8873  0.0024  0.5035  0.0022  0.5627  0.0056
  4723   0.7371  0.8855  0.0023  0.5035  0.0026  0.5641  0.0060
  4824   0.7264  0.8834  0.0024  0.5038  0.0021  0.5651  0.0057
  4924   0.7154  0.8808  0.0025  0.5042  0.0024  0.5662  0.0057
  5025   0.7043  0.8789  0.0024  0.5034  0.0025  0.5695  0.0063
  5125   0.6930  0.8766  0.0026  0.5036  0.0025  0.5700  0.0058
  5226   0.6815  0.8740  0.0027  0.5040  0.0020  0.5713  0.0065
  5326   0.6699  0.8714  0.0025  0.5035  0.0025  0.5734  0.0069
  5427   0.6581  0.8686  0.0028  0.5044  0.0025  0.5739  0.0056
  5527   0.6461  0.8660  0.0029  0.5039  0.0023  0.5766  0.0056
  5628   0.6340  0.8633  0.0029  0.5040  0.0023  0.5775  0.0062
  5728   0.6217  0.8603  0.0031  0.5038  0.0026  0.5785  0.0067
  5829   0.6093  0.8569  0.0031  0.5040  0.0025  0.5801  0.0063
  5929   0.5967  0.8535  0.0036  0.5037  0.0025  0.5825  0.0058
  6030   0.5839  0.8502  0.0035  0.5038  0.0026  0.5840  0.0058
  6130   0.5711  0.8467  0.0037  0.5038  0.0022  0.5855  0.0053
