#                t(s)                  T(K)             M_ZFC(A/m)              M_FC(A/m)
0.200000000000000E-08 0.698000000000000E+01 -0.108455019709345E+05  0.296256692975810E+06
0.400000000000002E-08 0.996000000000003E+01 -0.998948550645709E+04  0.294932099266320E+06
0.599999999999997E-08 0.129400000000000E+02 -0.103255828787393E+05  0.294895626324399E+06
0.799999999999992E-08 0.159199999999999E+02 -0.970636469779371E+04  0.295693838933599E+06
0.999999999999988E-08 0.188999999999998E+02 -0.958491181397152E+04  0.294032460185776E+06
0.119999999999998E-07 0.218799999999997E+02 -0.117815600149316E+05  0.293700739355134E+06
0.139999999999998E-07 0.248599999999997E+02 -0.109340792444767E+05  0.293369895814013E+06
0.159999999999999E-07 0.278399999999999E+02 -0.101927863405377E+05  0.293682172204180E+06
0.180000000000002E-07 0.308200000000003E+02 -0.107007771449682E+05  0.294793918453364E+06
0.200000000000005E-07 0.338000000000007E+02 -0.109490723413563E+05  0.294400140837510E+06
0.220000000000008E-07 0.367800000000011E+02 -0.983006511651272E+04  0.293583920668837E+06
0.240000000000010E-07 0.397600000000016E+02 -0.900034938769285E+04  0.291142273216724E+06
0.260000000000013E-07 0.427400000000020E+02 -0.866006328090739E+04  0.293830077717053E+06
0.280000000000016E-07 0.457200000000024E+02 -0.113480494663699E+05  0.292736652054998E+06
0.300000000000018E-07 0.487000000000027E+02 -0.103572333723144E+05  0.293142271791554E+06
0.320000000000014E-07 0.516800000000022E+02 -0.104951228691262E+05  0.292513609462251E+06
0.340000000000011E-07 0.546600000000016E+02 -0.102971298545372E+05  0.291146907904220E+06
0.360000000000007E-07 0.576400000000010E+02 -0.979186595364287E+04  0.291934635626230E+06
0.380000000000003E-07 0.606200000000005E+02 -0.993335692227462E+04  0.290640947915483E+06
0.399999999999999E-07 0.635999999999999E+02 -0.105002196384828E+05  0.288943924994996E+06
0.419999999999995E-07 0.665799999999993E+02 -0.100609259152502E+05  0.293664435312487E+06
0.439999999999992E-07 0.695599999999988E+02 -0.136837683193642E+05  0.288202263670329E+06
0.459999999999988E-07 0.725399999999982E+02 -0.118460106215001E+05  0.292214876011172E+06
0.479999999999984E-07 0.755199999999976E+02 -0.807381716142000E+04  0.285190387428443E+06
0.499999999999980E-07 0.784999999999971E+02 -0.111610664413922E+05  0.287364119009399E+06
0.519999999999977E-07 0.814799999999965E+02 -0.955011184889341E+04  0.290693180125076E+06
0.539999999999973E-07 0.844599999999959E+02 -0.104895050868657E+05  0.286691350530759E+06
0.559999999999969E-07 0.874399999999954E+02 -0.132666921233956E+05  0.288939226224173E+06
0.579999999999965E-07 0.904199999999948E+02 -0.914617194603180E+04  0.291920990679119E+06
0.599999999999961E-07 0.933999999999943E+02 -0.736427197987657E+04  0.287651439135034E+06
0.619999999999958E-07 0.963799999999937E+02 -0.102729548849509E+05  0.283079927990418E+06
0.639999999999954E-07 0.993599999999931E+02 -0.865846845888840E+04  0.287760774407858E+06
0.659999999999950E-07 0.102339999999993E+03 -0.982592202067377E+04  0.287447962651381E+06
0.679999999999946E-07 0.105319999999992E+03 -0.950946042105434E+04  0.286566344657644E+06
0.699999999999942E-07 0.108299999999991E+03 -0.761766551721608E+04  0.287668070231543E+06
